Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
1,1,4,EV,0.0,0.0,75,352,13,15,-10.0
1,5,1,AA,0.5535870516185477,0.0,60,190,17,10,-12.0
1,2,5,B6,0.0,0.0,327,2689,21,55,28.0
1,2,5,AA,0.5535870516185477,0.0,195,1205,11,35,6.0
1,3,6,WN,0.0,0.0,90,551,19,55,115.0
1,1,4,DL,0.0,0.0,348,2556,14,40,10.0
1,1,4,DL,0.5788461538461539,0.0,75,297,9,30,142.0
1,6,2,UA,0.6091626479614204,0.0,163,1005,6,0,-6.0
1,6,2,EV,0.0,0.5455043859649122,143,820,5,45,-21.0
1,2,5,OO,0.0,0.5013150973172015,152,1024,17,53,9.0
1,4,7,VX,0.0,0.0,120,679,14,35,-6.0
1,4,7,OO,0.0,0.0,192,1195,8,50,-6.0
1,2,5,US,0.0,0.0,301,2370,8,50,-12.0
1,3,6,DL,0.0,0.0,175,936,6,30,-17.0
1,4,7,MQ,0.6091626479614204,0.5384615384615384,63,240,7,20,38.0
1,4,7,WN,0.0,0.0,285,1797,8,25,-27.0
1,1,4,US,0.0,0.0,115,600,18,5,-10.0
1,4,7,EV,0.0,0.0,132,631,6,30,45.0
1,4,7,WN,0.0,0.0,155,925,7,5,7.0
1,6,2,OO,0.0,0.0,95,493,15,15,-4.0
1,7,3,OO,0.0,0.0,60,188,11,5,132.0
1,4,7,DL,0.0,0.0,87,332,17,27,52.0
1,3,6,WN,0.6024960169941582,0.5460992907801419,125,794,20,15,39.0
1,7,3,WN,0.0,0.5460992907801419,145,1069,10,20,18.0
1,3,6,WN,0.0,0.0,105,655,9,5,117.0
1,1,4,EV,0.0,0.5669613974552512,167,783,11,38,-5.0
1,1,4,B6,0.0,0.0,310,2475,14,10,19.0
1,4,7,AA,0.0,0.0,315,2585,22,50,5.0
1,4,7,WN,0.5681016231474947,0.0,100,577,15,45,46.0
1,5,1,EV,0.5714285714285714,0.0,102,589,18,10,-20.0
1,4,7,WN,0.6024960169941582,0.0,145,853,12,0,10.0
1,7,3,EV,0.0,0.5669613974552512,133,677,6,0,8.0
1,5,1,AA,0.0,0.5669613974552512,135,646,18,25,42.0
1,5,1,MQ,0.6091626479614204,0.5608465608465608,63,137,15,10,67.0
1,1,4,US,0.0,0.0,310,2521,13,40,13.0
1,1,4,OO,0.6091626479614204,0.0,85,258,17,0,-8.0
1,3,6,AA,0.5535870516185477,0.0,55,190,15,15,68.0
1,4,7,DL,0.0,0.0,124,549,6,0,15.0
1,1,4,AS,0.0,0.0,155,867,19,10,-9.0
1,7,3,UA,0.5671476137624861,0.5669613974552512,167,733,11,0,34.0
1,4,7,AA,0.5692307692307692,0.51004702864472,130,721,12,25,20.0
1,1,4,UA,0.0,0.0,181,965,11,31,8.0
1,2,5,EV,0.0,0.0,96,551,11,0,-9.0
1,6,2,US,0.0,0.0,168,930,7,40,29.0
1,3,6,EV,0.0,0.0,68,216,8,57,33.0
1,4,7,EV,0.6024960169941582,0.0,87,456,15,11,-6.0
1,2,5,WN,0.0,0.5051546391752577,70,323,17,25,41.0
1,2,5,WN,0.0,0.0,165,907,7,55,19.0
1,1,4,AS,0.0,0.0,139,859,6,50,-10.0
1,3,6,MQ,0.6091626479614204,0.0,88,334,15,45,-19.0
1,2,5,AA,0.0,0.51004702864472,65,247,19,10,135.0
1,4,7,WN,0.5788461538461539,0.0,240,1524,13,15,26.0
1,4,7,US,0.5182724252491694,0.0,128,541,8,15,12.0
1,4,7,WN,0.0,0.0,120,833,18,30,32.0
1,3,6,WN,0.0,0.0,110,549,8,20,3.0
1,1,4,WN,0.0,0.0,65,255,18,20,4.0
1,1,4,DL,0.0,0.0,263,1670,12,32,-4.0
1,4,7,EV,0.0,0.5909090909090909,122,764,10,8,-4.0
1,4,7,WN,0.0,0.0,95,480,19,30,34.0
1,2,5,WN,0.0,0.0,125,591,7,0,-14.0
1,3,6,OO,0.6363636363636364,0.0,75,298,12,52,18.0
1,4,7,AA,0.0,0.51004702864472,208,1121,17,20,65.0
1,2,5,F9,0.0,0.5013150973172015,109,533,6,5,-2.0
1,2,5,WN,0.0,0.0,130,682,20,20,41.0
1,7,3,WN,0.0,0.0,85,483,8,20,-7.0
1,2,5,MQ,0.5714285714285714,0.51004702864472,85,280,8,0,5.0
1,6,2,WN,0.5681016231474947,0.0,115,591,6,20,0.0
1,2,5,US,0.0,0.0,92,449,9,0,0.0
1,1,4,AA,0.0,0.0,183,1085,11,15,-15.0
1,5,1,MQ,0.0,0.5669613974552512,110,501,12,5,182.0
1,4,7,OO,0.0,0.6666666666666666,75,257,11,25,158.0
1,7,3,UA,0.0,0.0,155,895,8,47,-6.0
1,6,2,EV,0.0,0.0,142,761,8,10,-18.0
1,1,4,AA,0.0,0.0,161,919,19,59,-18.0
1,1,4,MQ,0.6091626479614204,0.0,63,235,22,15,2.0
1,2,5,MQ,0.5260416666666666,0.51004702864472,185,931,12,25,30.0
1,7,3,WN,0.0,0.0,325,2026,6,0,-18.0
1,6,2,OO,0.0,0.0,72,199,11,15,10.0
1,5,1,AA,0.0,0.0,225,1501,6,45,-15.0
1,2,5,OO,0.0,0.0,178,1269,13,16,44.0
1,3,6,WN,0.0,0.0,65,258,18,40,28.0
1,2,5,UA,0.0,0.0,247,1874,23,59,-5.0
1,5,1,NK,0.0,0.5669613974552512,152,925,6,15,39.0
1,3,6,EV,0.0,0.0,77,316,7,25,6.0
1,5,1,MQ,0.5535870516185477,0.0,48,190,15,0,21.0
1,7,3,WN,0.0,0.0,125,723,8,5,6.0
1,3,6,WN,0.0,0.0,50,148,18,35,-4.0
1,1,4,EV,0.0,0.0,73,331,10,29,-16.0
1,1,4,DL,0.5535870516185477,0.0,120,731,14,30,-10.0
1,2,5,OO,0.7046979865771812,0.0,139,737,18,31,59.0
1,5,1,EV,0.0,0.51004702864472,73,224,12,50,0.0
1,1,4,US,0.0,0.0,80,338,21,15,12.0
1,4,7,UA,0.0,0.5013150973172015,214,1201,11,0,-15.0
1,2,5,OO,0.0,0.0,66,134,5,45,186.0
1,2,5,OO,0.0,0.0,49,109,13,13,8.0
1,4,7,AA,0.5182724252491694,0.0,260,1521,17,0,107.0
1,5,1,DL,0.0,0.0,78,356,7,35,-6.0
1,5,1,UA,0.5671476137624861,0.0,252,1416,8,45,45.0
1,2,5,US,0.0,0.0,290,2378,22,30,-19.0
1,3,6,DL,0.5444444444444444,0.0,81,231,6,30,-19.0
1,3,6,B6,0.0,0.0,145,1046,21,45,-8.0
1,5,1,US,0.0,0.0,63,130,17,59,-14.0
1,5,1,OO,0.6024960169941582,0.0,61,212,16,32,121.0
1,5,1,UA,0.6024960169941582,0.51004702864472,121,641,20,5,-3.0
1,5,1,AS,0.0,0.0,392,2677,19,20,0.0
1,2,5,AS,0.0,0.5013150973172015,151,1024,7,35,-5.0
1,5,1,AA,0.0,0.5669613974552512,197,1197,8,20,1.0
1,6,2,EV,0.6091626479614204,0.0,123,717,9,0,50.0
1,3,6,EV,0.0,0.0,80,427,19,15,43.0
1,6,2,DL,0.0,0.0,146,620,6,30,22.0
1,5,1,UA,0.5517241379310345,0.5669613974552512,176,1186,12,56,-21.0
1,1,4,MQ,0.6091626479614204,0.0,178,1118,10,35,50.0
1,7,3,OO,0.0,0.0,58,109,10,32,8.0
1,5,1,DL,0.5655172413793104,0.0,128,707,6,0,-5.0
1,3,6,OO,0.0,0.0,70,266,16,30,-1.0
1,1,4,OO,0.0,0.0,83,250,18,0,-13.0
1,4,7,AA,0.0,0.5669613974552512,235,1744,23,55,36.0
1,7,3,OO,0.0,0.0,53,132,11,6,-1.0
1,2,5,WN,0.0,0.0,65,308,14,10,13.0
1,6,2,OO,0.0,0.0,108,541,21,0,-13.0
1,6,2,MQ,0.5535870516185477,0.5945945945945946,51,164,21,15,1.0
1,3,6,OO,0.0,0.0,50,109,10,20,1.0
1,1,4,DL,0.5671476137624861,0.0,196,1076,12,40,-32.0
1,5,1,MQ,0.5277777777777778,0.51004702864472,85,364,10,35,9.0
1,5,1,AS,0.0,0.0,352,2677,13,50,-13.0
1,4,7,AS,0.0,0.0,155,978,7,45,-10.0
1,2,5,OO,0.6024960169941582,0.0,120,602,15,59,-3.0
1,3,6,EV,0.0,0.0,57,253,19,0,67.0
1,6,2,WN,0.0,0.0,245,1865,11,15,-19.0
1,6,2,DL,0.0,0.0,246,1919,8,29,-3.0
1,2,5,AA,0.0,0.51004702864472,195,1119,7,45,1.0
1,4,7,AA,0.5182724252491694,0.5669613974552512,175,740,8,0,33.0
1,2,5,OO,0.0,0.0,84,337,19,35,103.0
1,1,4,DL,0.0,0.0,70,270,19,45,-8.0
1,3,6,EV,0.0,0.5669613974552512,134,779,13,55,59.0
1,7,3,OO,0.6091626479614204,0.0,175,978,8,33,1.0
1,5,1,WN,0.0,0.0,50,192,12,5,-12.0
1,2,5,AS,0.0,0.0,99,569,16,25,187.0
1,6,2,US,0.0,0.0,120,631,7,31,-14.0
1,4,7,US,0.0,0.0,122,646,10,50,10.0
1,1,4,AS,0.0,0.5013150973172015,152,1024,13,25,59.0
1,3,6,AA,0.5535870516185477,0.0,65,224,20,50,67.0
1,2,5,F9,0.6024960169941582,0.0,138,1014,14,35,18.0
1,4,7,WN,0.0,0.5245901639344263,120,795,14,40,1.0
1,2,5,VX,0.0,0.0,300,2419,9,20,5.0
1,6,2,OO,0.0,0.0,104,630,18,25,53.0
1,1,4,DL,0.0,0.0,81,332,7,50,-24.0
1,4,7,F9,0.6024960169941582,0.0,220,1709,9,55,5.0
1,4,7,OO,0.5259433962264151,0.0,70,155,15,30,-7.0
1,3,6,DL,0.5182724252491694,0.0,188,1028,8,5,142.0
1,2,5,DL,0.0,0.0,192,1399,15,49,141.0
1,3,6,EV,0.0,0.0,126,837,10,22,303.0
1,5,1,AA,0.0,0.51004702864472,100,469,11,30,-2.0
1,1,4,NK,0.6024960169941582,0.5669613974552512,149,888,13,41,21.0
1,6,2,OO,0.0,0.0,90,372,6,45,18.0
1,3,6,B6,0.0,0.0,100,399,10,35,-11.0
1,4,7,OO,0.6024960169941582,0.5714285714285714,98,589,12,41,44.0
1,4,7,DL,0.0,0.0,69,270,12,15,26.0
1,1,4,UA,0.0,0.5455043859649122,179,1085,20,14,-14.0
1,2,5,EV,0.0,0.0,75,300,12,34,13.0
1,4,7,DL,0.5444444444444444,0.0,95,432,14,57,50.0
1,5,1,WN,0.5681016231474947,0.0,120,777,14,20,55.0
1,4,7,MQ,0.5535870516185477,0.7027027027027027,48,158,13,15,56.0
1,1,4,MQ,0.6091626479614204,0.5191489361702127,193,1236,21,55,36.0
1,5,1,B6,0.0,0.0,159,1056,20,59,29.0
1,3,6,UA,0.6024960169941582,0.0,108,524,22,1,19.0
1,1,4,US,0.0,0.0,222,1475,18,40,-10.0
1,6,2,WN,0.0,0.0,55,189,18,35,-5.0
1,5,1,US,0.0,0.0,97,511,6,0,-5.0
1,4,7,B6,0.0,0.0,172,937,12,30,11.0
1,1,4,US,0.0,0.0,75,304,8,45,1.0
1,4,7,DL,0.0,0.0,100,404,14,25,-14.0
1,3,6,EV,0.0,0.0,117,643,19,0,66.0
1,3,6,OO,0.6024960169941582,0.0,90,495,19,50,66.0
1,6,2,WN,0.0,0.0,125,763,18,5,7.0
1,6,2,AA,0.5671476137624861,0.0,201,1096,12,15,44.0
1,6,2,UA,0.0,0.0,231,1379,19,24,-15.0
1,3,6,US,0.0,0.51004702864472,172,936,9,20,-4.0
1,2,5,AS,0.0,0.0,185,1180,15,35,22.0
1,3,6,EV,0.5535870516185477,0.0,65,293,14,40,7.0
1,4,7,WN,0.0,0.0,160,992,9,25,-6.0
1,1,4,OO,0.54375,0.5669613974552512,86,299,18,54,-7.0
1,4,7,AA,0.5535870516185477,0.5460992907801419,65,247,14,25,87.0
1,2,5,UA,0.0,0.0,352,2486,18,48,-1.0
1,4,7,UA,0.0,0.0,181,1303,15,20,-4.0
1,3,6,B6,0.0,0.0,66,231,14,59,86.0
1,1,4,AA,0.5671476137624861,0.51004702864472,255,1389,14,55,19.0
1,4,7,UA,0.0,0.5455043859649122,182,1085,6,0,1.0
1,1,4,DL,0.5260416666666666,0.0,99,408,13,25,-4.0
1,5,1,DL,0.5365853658536586,0.0,97,436,6,15,86.0
1,2,5,WN,0.0,0.0,110,587,11,45,-12.0
1,7,3,WN,0.0,0.0,75,368,10,45,-13.0
1,5,1,AA,0.0,0.5669613974552512,189,1197,21,15,35.0
1,2,5,MQ,0.0,0.51004702864472,50,102,10,55,64.0
1,2,5,UA,0.0,0.0,263,1635,20,0,23.0
1,1,4,HA,0.0,0.0,53,216,13,9,-3.0
1,4,7,WN,0.0,0.0,65,251,13,40,27.0
1,6,2,DL,0.0,0.0,239,1547,8,15,-27.0
1,2,5,OO,0.0,0.0,64,261,17,35,11.0
1,2,5,OO,0.0,0.0,53,160,12,55,6.0
1,6,2,WN,0.5681016231474947,0.0,150,793,9,35,26.0
1,7,3,WN,0.0,0.0,80,409,8,40,-16.0
1,6,2,AA,0.0,0.51004702864472,177,929,6,58,5.0
1,3,6,WN,0.0,0.0,75,365,14,15,-17.0
1,3,6,WN,0.0,0.0,150,842,20,20,27.0
1,5,1,UA,0.0,0.0,91,447,20,41,-5.0
1,7,3,WN,0.5681016231474947,0.5013150973172015,165,895,9,50,19.0
1,2,5,UA,0.0,0.0,417,2704,17,11,-5.0
1,5,1,WN,0.0,0.0,130,787,8,55,-7.0
1,5,1,MQ,0.0,0.5669613974552512,120,409,7,10,55.0
1,6,2,WN,0.0,0.0,95,507,22,5,-12.0
1,5,1,DL,0.0,0.0,98,442,6,20,-16.0
1,6,2,WN,0.5681016231474947,0.0,135,849,14,55,42.0
1,6,2,WN,0.0,0.0,315,1892,15,40,2.0
1,5,1,DL,0.0,0.0,64,214,16,40,-8.0
1,5,1,WN,0.0,0.0,155,1121,9,0,2.0
1,1,4,WN,0.0,0.5460992907801419,150,1069,12,10,11.0
1,7,3,VX,0.0,0.0,85,447,8,0,11.0
1,1,4,HA,0.0,0.0,37,100,15,55,-9.0
1,2,5,MQ,0.6545454545454545,0.51004702864472,130,642,15,45,30.0
1,7,3,WN,0.0,0.0,75,338,9,15,-8.0
1,6,2,AA,0.0,0.0,273,2267,22,15,27.0
1,7,3,HA,0.0,0.0,345,2762,7,50,-5.0
1,3,6,OO,0.0,0.0,130,749,18,25,-18.0
1,4,7,EV,0.0,0.0,161,970,19,25,-8.0
1,6,2,WN,0.5259433962264151,0.0,80,283,10,30,72.0
1,4,7,UA,0.6091626479614204,0.0,280,1846,7,5,17.0
1,5,1,MQ,0.5535870516185477,0.5882352941176471,108,672,9,15,12.0
1,6,2,EV,0.0,0.0,86,448,14,59,14.0
1,2,5,NK,0.5535870516185477,0.0,201,1235,7,15,-18.0
1,1,4,DL,0.0,0.0,165,936,13,7,-23.0
1,2,5,OO,0.6024960169941582,0.5460992907801419,129,794,13,35,21.0
1,7,3,B6,0.0,0.0,145,944,6,0,0.0
1,3,6,EV,0.5356359649122807,0.0,131,705,13,55,-5.0
1,5,1,WN,0.0,0.5013150973172015,105,602,15,25,7.0
1,2,5,UA,0.6024960169941582,0.5455043859649122,221,1605,10,10,-12.0
1,7,3,F9,0.6024960169941582,0.0,112,602,9,25,54.0
1,3,6,US,0.0,0.0,68,255,11,45,-1.0
1,3,6,UA,0.6091626479614204,0.5013150973172015,166,888,6,50,-3.0
1,1,4,OO,0.6024960169941582,0.5794392523364486,88,483,19,50,165.0
1,5,1,DL,0.0,0.5909090909090909,79,184,7,0,19.0
1,1,4,B6,0.0,0.0,220,1249,9,35,-11.0
1,5,1,WN,0.0,0.0,165,859,12,40,13.0
1,6,2,WN,0.5681016231474947,0.0,300,1855,8,35,12.0
1,1,4,MQ,0.6091626479614204,0.0,83,409,19,5,6.0
1,7,3,DL,0.0,0.0,315,2454,6,30,-42.0
1,5,1,UA,0.0,0.0,330,2615,14,0,-3.0
1,5,1,DL,0.0,0.0,143,721,20,59,-14.0
1,1,4,DL,0.5356359649122807,0.0,77,237,15,35,-21.0
1,1,4,DL,0.0,0.0,161,957,11,34,-22.0
1,2,5,MQ,0.6666666666666666,0.5669613974552512,80,224,16,45,-14.0
1,5,1,WN,0.0,0.0,65,308,19,5,32.0
1,6,2,EV,0.0,0.0,155,771,6,40,-14.0
1,4,7,UA,0.6024960169941582,0.0,176,1290,19,40,-5.0
1,4,7,EV,0.0,0.0,114,456,6,7,-5.0
1,6,2,WN,0.0,0.0,80,390,6,10,-7.0
1,1,4,WN,0.5671476137624861,0.0,150,738,12,30,-7.0
1,2,5,EV,0.0,0.6153846153846154,57,76,13,22,-28.0
1,1,4,OO,0.0,0.0,95,414,19,23,0.0
1,3,6,MQ,0.0,0.51004702864472,135,630,6,35,4.0
1,6,2,MQ,0.0,0.51004702864472,140,641,15,20,139.0
1,1,4,UA,0.0,0.0,235,1400,18,49,60.0
1,1,4,WN,0.6024960169941582,0.0,200,1546,17,50,78.0
1,2,5,UA,0.0,0.0,55,140,5,25,5.0
1,4,7,UA,0.6024960169941582,0.0,173,967,22,15,64.0
1,3,6,WN,0.0,0.5191489361702127,120,677,14,10,13.0
1,4,7,WN,0.0,0.0,95,551,8,50,12.0
1,6,2,B6,0.0,0.0,78,369,10,15,49.0
1,1,4,WN,0.5681016231474947,0.0,175,1166,14,15,8.0
1,4,7,EV,0.0,0.0,94,372,9,56,31.0
1,4,7,OO,0.0,0.0,123,584,15,0,21.0
1,4,7,EV,0.6091626479614204,0.5223880597014925,46,84,21,5,111.0
1,4,7,US,0.5414123801220575,0.0,319,1927,18,10,118.0
1,4,7,MQ,0.5535870516185477,0.6140350877192983,148,977,15,55,90.0
1,2,5,AA,0.5535870516185477,0.0,135,852,20,40,3.0
1,6,2,DL,0.0,0.0,316,2504,22,53,-24.0
1,5,1,DL,0.0,0.0,150,946,7,25,-3.0
1,2,5,EV,0.0,0.0,69,262,14,3,15.0
1,6,2,US,0.0,0.0,100,546,16,25,21.0
1,1,4,B6,0.0,0.0,279,2300,22,45,-18.0
1,2,5,UA,0.0,0.5669613974552512,131,622,17,28,21.0
1,4,7,UA,0.0,0.0,282,1825,18,39,63.0
1,2,5,UA,0.6091626479614204,0.0,205,1162,9,45,-11.0
1,4,7,US,0.5414123801220575,0.0,103,449,20,45,43.0
1,6,2,DL,0.0,0.0,91,447,22,0,-5.0
1,5,1,DL,0.0,0.0,201,1399,13,0,-27.0
1,7,3,DL,0.0,0.5669613974552512,200,1250,8,42,-22.0
1,1,4,OO,0.0,0.0,70,200,11,19,-26.0
1,6,2,OO,0.0,0.0,60,192,22,35,13.0
1,5,1,WN,0.0,0.0,170,997,16,40,16.0
1,2,5,AS,0.0,0.0,100,569,20,50,-9.0
1,5,1,OO,0.6231884057971014,0.0,134,566,6,25,3.0
1,6,2,WN,0.0,0.0,125,666,10,30,-16.0
1,2,5,WN,0.0,0.0,155,1053,15,50,19.0
1,4,7,UA,0.6024960169941582,0.0,136,862,7,55,15.0
1,5,1,UA,0.0,0.0,182,1062,11,44,-12.0
1,1,4,DL,0.0,0.0,164,907,19,20,-18.0
1,2,5,OO,0.0,0.0,96,421,17,19,62.0
1,6,2,HA,0.0,0.0,45,201,10,32,0.0
1,2,5,UA,0.6091626479614204,0.0,280,2072,23,0,7.0
1,4,7,AA,0.5535870516185477,0.0,85,460,9,0,45.0
1,5,1,OO,0.0,0.0,114,590,20,30,11.0
1,6,2,OO,0.0,0.0,49,110,17,26,-12.0
1,2,5,OO,0.0,0.51004702864472,214,1464,19,11,24.0
1,6,2,B6,0.0,0.0,240,1674,9,20,0.0
1,3,6,UA,0.0,0.0,193,1379,18,44,74.0
1,4,7,EV,0.0,0.0,94,528,20,0,17.0
1,1,4,US,0.0,0.0,271,2125,9,15,-13.0
1,6,2,OO,0.5384615384615384,0.5013150973172015,109,573,8,0,-5.0
1,1,4,UA,0.0,0.0,219,1346,17,45,-3.0
1,3,6,EV,0.0,0.0,74,302,17,0,-3.0
1,4,7,AA,0.5166666666666667,0.51004702864472,115,583,16,10,21.0
1,4,7,AA,0.5535870516185477,0.0,160,1192,11,30,-14.0
1,2,5,WN,0.0,0.0,250,1999,6,10,-11.0
1,6,2,OO,0.5777777777777777,0.0,70,236,11,54,8.0
1,4,7,AS,0.0,0.0,121,689,6,35,-26.0
1,4,7,US,0.0,0.0,150,1009,5,20,-27.0
1,5,1,B6,0.0,0.0,406,2704,20,0,40.0
1,6,2,DL,0.0,0.0,89,404,20,5,-14.0
1,6,2,WN,0.0,0.0,80,404,15,5,1.0
1,5,1,EV,0.0,0.0,66,143,18,49,7.0
1,3,6,EV,0.0,0.0,139,657,11,16,2.0
1,1,4,WN,0.6024960169941582,0.0,170,1290,17,45,55.0
1,3,6,DL,0.0,0.0,124,577,17,35,12.0
1,1,4,OO,0.0,0.5013150973172015,101,516,12,52,-10.0
1,4,7,AA,0.0,0.0,330,2475,8,0,128.0
1,6,2,WN,0.0,0.0,75,347,16,0,15.0
1,2,5,OO,0.6091626479614204,0.0,94,334,6,45,17.0
1,5,1,AA,0.5535870516185477,0.0,225,1464,9,0,12.0
1,2,5,WN,0.0,0.0,85,407,21,55,4.0
1,1,4,US,0.0,0.0,410,2979,14,45,1.0
1,1,4,WN,0.0,0.0,75,370,9,55,292.0
1,6,2,WN,0.0,0.0,115,671,14,0,-1.0
1,3,6,MQ,0.5535870516185477,0.0,73,408,12,45,47.0
1,2,5,OO,0.6091626479614204,0.5460992907801419,191,1041,17,55,39.0
1,3,6,US,0.0,0.0,167,1013,21,35,51.0
1,5,1,DL,0.0,0.0,218,1619,18,35,13.0
1,4,7,UA,0.0,0.0,107,550,12,18,-5.0
1,5,1,WN,0.0,0.0,75,277,10,10,-9.0
1,3,6,B6,0.0,0.0,174,1197,9,57,-14.0
1,6,2,EV,0.0,0.5909090909090909,100,461,6,0,-9.0
1,6,2,DL,0.6024960169941582,0.0,120,680,11,15,-17.0
1,3,6,DL,0.0,0.0,167,1124,19,35,89.0
1,1,4,UA,0.6091626479614204,0.0,278,1721,9,52,1.0
1,4,7,NK,0.0,0.51004702864472,166,929,19,22,61.0
1,5,1,DL,0.5671476137624861,0.0,172,762,19,30,151.0
1,7,3,B6,0.0,0.0,195,1111,10,50,15.0
1,2,5,WN,0.0,0.0,70,368,10,30,-7.0
1,3,6,WN,0.5681016231474947,0.0,105,601,17,30,4.0
1,6,2,WN,0.0,0.0,75,283,17,50,24.0
1,7,3,EV,0.0,0.0,97,427,10,30,-18.0
1,1,4,WN,0.0,0.0,145,933,9,0,-13.0
1,1,4,B6,0.0,0.0,77,369,19,55,-18.0
1,6,2,EV,0.0,0.0,107,534,21,53,164.0
1,3,6,WN,0.0,0.0,135,687,8,10,34.0
1,3,6,DL,0.0,0.0,139,692,19,10,-16.0
1,6,2,AA,0.6091626479614204,0.0,133,867,13,0,-8.0
1,2,5,AA,0.5535870516185477,0.0,160,1121,17,54,6.0
1,6,2,UA,0.6091626479614204,0.0,156,1012,9,37,62.0
1,4,7,AA,0.5535870516185477,0.0,145,985,9,30,47.0
1,5,1,WN,0.0,0.578125,145,986,10,40,47.0
1,3,6,UA,0.0,0.0,262,1635,10,0,10.0
1,3,6,DL,0.0,0.5013150973172015,132,680,17,25,19.0
1,3,6,WN,0.0,0.0,90,407,19,55,25.0
1,4,7,DL,0.0,0.0,87,404,13,3,2.0
1,4,7,AA,0.5535870516185477,0.0,255,1660,22,20,72.0
1,6,2,US,0.0,0.0,106,399,7,0,29.0
1,3,6,DL,0.0,0.0,322,2116,19,35,41.0
1,5,1,MQ,0.6091626479614204,0.5608465608465608,58,137,16,50,88.0
1,5,1,EV,0.0,0.5013150973172015,105,495,9,30,20.0
1,1,4,DL,0.0,0.5191489361702127,222,1282,10,50,-20.0
1,3,6,WN,0.6024960169941582,0.0,75,349,8,20,3.0
1,3,6,HA,0.0,0.0,345,2486,11,15,24.0
1,1,4,EV,0.0,0.0,67,239,17,23,-10.0
1,4,7,AA,0.5535870516185477,0.0,55,190,12,50,5.0
1,1,4,EV,0.0,0.0,101,533,15,44,10.0
1,1,4,WN,0.0,0.5013150973172015,255,1491,8,20,2.0
1,3,6,DL,0.0,0.0,124,594,16,30,20.0
1,5,1,AS,0.0,0.0,128,679,18,55,6.0
1,4,7,DL,0.0,0.0,344,2504,16,30,17.0
1,6,2,EV,0.6617647058823529,0.0,107,565,16,14,101.0
1,6,2,DL,0.0,0.0,102,405,12,55,155.0
1,7,3,AA,0.5535870516185477,0.0,209,1235,8,0,-10.0
1,5,1,OO,0.0,0.5669613974552512,120,536,8,5,242.0
1,1,4,AS,0.0,0.0,334,2631,11,50,3.0
1,1,4,OO,0.5260416666666666,0.5669613974552512,68,137,15,4,40.0
1,7,3,UA,0.0,0.0,230,1379,10,15,-26.0
1,5,1,B6,0.0,0.0,104,399,19,15,-20.0
1,4,7,EV,0.0,0.0,82,352,16,48,21.0
1,1,4,UA,0.0,0.5669613974552512,181,1005,17,47,-7.0
1,4,7,US,0.0,0.0,67,226,5,50,49.0
1,4,7,F9,0.0,0.5013150973172015,244,1476,7,10,-5.0
1,6,2,B6,0.0,0.0,328,2704,22,36,-24.0
1,1,4,UA,0.0,0.0,299,2419,7,45,-14.0
1,1,4,AA,0.5535870516185477,0.0,265,1660,20,35,9.0
1,7,3,WN,0.0,0.0,185,967,8,40,34.0
1,6,2,UA,0.6024960169941582,0.0,129,775,12,45,-20.0
1,3,6,AA,0.6091626479614204,0.0,230,1514,18,20,5.0
1,6,2,WN,0.0,0.0,90,338,6,45,-5.0
1,5,1,AS,0.0,0.0,138,867,16,0,13.0
1,1,4,WN,0.0,0.0,100,577,20,30,-8.0
1,6,2,WN,0.0,0.0,85,417,20,30,-24.0
1,7,3,WN,0.0,0.0,165,813,10,0,-13.0
1,2,5,OO,0.0,0.0,106,501,12,31,-16.0
1,3,6,DL,0.0,0.0,250,1947,13,30,5.0
1,4,7,OO,0.0,0.5013150973172015,152,991,17,48,37.0
1,5,1,OO,0.6024960169941582,0.0,99,391,15,21,107.0
1,3,6,WN,0.0,0.5013150973172015,115,495,6,5,-19.0
1,7,3,B6,0.0,0.5455043859649122,165,1023,11,4,-4.0
1,4,7,DL,0.0,0.0,262,1990,17,26,2.0
1,5,1,HA,0.0,0.0,44,163,16,32,22.0
1,7,3,DL,0.5777777777777777,0.0,147,765,5,35,-28.0
1,2,5,WN,0.0,0.0,140,986,19,55,62.0
1,4,7,WN,0.0,0.0,80,419,16,45,27.0
1,5,1,WN,0.0,0.0,85,447,17,40,48.0
1,3,6,MQ,0.6091626479614204,0.0,68,296,16,50,5.0
1,7,3,UA,0.6091626479614204,0.0,148,837,8,5,-19.0
1,1,4,UA,0.0,0.0,341,2218,5,55,4.0
1,2,5,WN,0.0,0.0,80,371,13,20,-12.0
1,5,1,OO,0.0,0.5013150973172015,96,420,20,30,77.0
1,4,7,AA,0.0,0.0,330,2556,16,5,69.0
1,6,2,DL,0.0,0.0,54,151,13,42,-7.0
1,2,5,AA,0.5356359649122807,0.51004702864472,180,986,14,45,8.0
1,6,2,UA,0.0,0.5669613974552512,128,528,16,40,139.0
1,6,2,WN,0.0,0.0,95,414,16,5,-12.0
1,7,3,EV,0.6617647058823529,0.0,118,565,6,0,20.0
1,6,2,AA,0.5166666666666667,0.51004702864472,116,583,18,29,-19.0
1,1,4,DL,0.5444444444444444,0.0,96,432,10,51,-10.0
1,6,2,US,0.5414123801220575,0.5669613974552512,153,678,18,0,76.0
1,6,2,B6,0.5182724252491694,0.0,84,264,14,29,14.0
1,5,1,DL,0.0,0.0,103,534,16,45,-6.0
